Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bustamante,,,,,28006.0,65.15059325
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camargo,,,,,28007.0,3.853892936
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casas,,,,,28008.0,55.58258989
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Madero,,,,,28009.0,10.09673268
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruillas,,,,,28010.0,47.78921866
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gómez Farías,,,,,28011.0,8.053949904
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González,,,,,28012.0,21.4441455
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Güémez,,,,,28013.0,20.26161492
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrero,,,,,28014.0,8.547965659
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Díaz Ordaz,,,,,28015.0,3.608059193
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hidalgo,,,,,28016.0,22.08723286
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaumave,,,,,28017.0,30.02065523
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jiménez,,,,,28018.0,28.66907921
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Llera,,,,,28019.0,13.021428
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mainero,,,,,28020.0,3.47080441
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Mante,,,,,28021.0,9.738690019
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matamoros,,,,,28022.0,13.80741989
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Méndez,,,,,28023.0,26.5321955
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mier,,,,,28024.0,3.157894737
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Alemán,,,,,28025.0,13.74752346
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miquihuana,,,,,28026.0,44.90755249
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuevo Laredo,,,,,28027.0,13.26591107
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuevo Morelos,,,,,28028.0,4.602379462
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ocampo,,,,,28029.0,8.879753471
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padilla,,,,,28030.0,14.8145482
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palmillas,,,,,28031.0,8.999370673
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reynosa,,,,,28032.0,9.815179811
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Río Bravo,,,,,28033.0,14.73774133
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Carlos,,,,,28034.0,21.6572965
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Fernando,,,,,28035.0,17.42290347
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Nicolás,,,,,28036.0,16.16266945
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soto la Marina,,,,,28037.0,28.79828686
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tampico,,,,,28038.0,9.671841086
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tula,,,,,28039.0,41.03638012
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valle Hermoso,,,,,28040.0,13.72684246
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victoria,,,,,28041.0,11.24765834
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villagrán,,,,,28042.0,18.44504021
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xicoténcatl,,,,,28043.0,12.92648519
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Tlaxcala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amaxac de Guerrero,,,,29001.0,23.67065509
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apetatitlán de Antonio Carvajal,,,,29002.0,9.451044293
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlangatepec,,,,29003.0,21.40221402
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atltzayanca,,,,29004.0,30.56616961
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apizaco,,,,29005.0,16.0347582
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calpulalpan,,,,29006.0,23.06376107
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Carmen Tequexquitla,,,,29007.0,59.2381346
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuapiaxtla,,,,29008.0,13.03989997
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuaxomulco,,,,29009.0,20.18665044
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiautempan,,,,29010.0,27.94643458
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muñoz de Domingo Arenas,,,,29011.0,22.73603083
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Españita,,,,29012.0,35.00415397
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huamantla,,,,29013.0,29.30387583
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hueyotlipan,,,,29014.0,51.59113032
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ixtacuixtla de Mariano Matamoros,,,,29015.0,16.70869062
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ixtenco,,,,29016.0,55.81811672
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mazatecochco de José María Morelos,,,,29017.0,7.830504188
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contla de Juan Cuamatzi,,,,29018.0,21.87659131
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tepetitla de Lardizábal,,,,29019.0,30.17945015
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanctórum de Lázaro Cárdenas,,,,29020.0,16.30869131
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nanacamilpa de Mariano Arista,,,,29021.0,26.76665142
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acuamanala de Miguel Hidalgo,,,,29022.0,25.91077343
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natívitas,,,,29023.0,18.11131749
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panotla,,,,29024.0,11.59714301
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Pablo del Monte,,,,29025.0,46.10713316
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Tlaxcala,,,,29026.0,25.31675568
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tenancingo,,,,29027.0,11.82167283
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teolocholco,,,,29028.0,21.9002757
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tepeyanco,,,,29029.0,12.72797144
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terrenate,,,,29030.0,24.54253064
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetla de la Solidaridad,,,,29031.0,24.12382045
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetlatlahuca,,,,29032.0,13.85814795
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tlaxcala,,,,29033.0,12.30474345
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tlaxco,,,,29034.0,40.08889777
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tocatlán,,,,29035.0,21.25388199
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Totolac,,,,29036.0,10.68590738
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziltlaltépec de Trinidad Sánchez Santos,,,,29037.0,25.94048287
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tzompantepec,,,,29038.0,28.35290798
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xaloztoc,,,,29039.0,17.88018636
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xaltocan,,,,29040.0,14.17894575
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papalotla de Xicohténcatl,,,,29041.0,15.37530808
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xicohtzinco,,,,29042.0,12.94272685
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yauhquemehcan,,,,29043.0,18.95730081
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zacatelco,,,,29044.0,23.55514425
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benito Juárez,,,,29045.0,37.077597
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emiliano Zapata,,,,29046.0,23.88134741
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lázaro Cárdenas,,,,29047.0,28.31393166
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Magdalena Tlaltelulco,,,,29048.0,29.16801398
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Damián Texóloc,,,,29049.0,10.55528961
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francisco Tetlanohcan,,,,29050.0,30.23030721
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Zacualpan,,,,29051.0,19.88559892
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San José Teacalco,,,,29052.0,14.94787789
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Juan Huactzinco,,,,29053.0,28.88508697
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Lorenzo Axocomanitla,,,,29054.0,16.36141636
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Lucas Tecopilco,,,,29055.0,8.871892925
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Ana Nopalucan,,,,29056.0,42.90919691
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Apolonia Teacalco,,,,29057.0,22.97225187
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Ayometla,,,,29058.0,20.61147372
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Quilehtla,,,,29059.0,33.1613118
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Isabel Xiloxoxtla,,,,29060.0,38.30625308
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Veracruz de Ignacio de la Llave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acajete,,,30001.0,46.0677556
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acatlán,,,30002.0,22.52038043
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acayucan,,,30003.0,36.62643192
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actopan,,,30004.0,10.22318438
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acula,,,30005.0,21.64179104
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acultzingo,,,30006.0,47.86782742
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camarón de Tejeda,,,30007.0,19.96575342
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpatláhuac,,,30008.0,53.37885566
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alto Lucero de Gutiérrez Barrios,,,30009.0,18.22829421
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altotonga,,,30010.0,53.94792806
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alvarado,,,30011.0,19.07658866
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amatitlán,,,30012.0,12.81025924
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naranjos Amatlán,,,30013.0,8.690121783
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amatlán de los Reyes,,,30014.0,18.58309662
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angel R. Cabada,,,30015.0,14.10411715
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Antigua,,,30016.0,4.888171612
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apazapan,,,30017.0,9.994612069
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aquila,,,30018.0,68.47262248
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astacinga,,,30019.0,97.6391231
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlahuilco,,,30020.0,95.77698958
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atoyac,,,30021.0,12.84236018
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atzacan,,,30022.0,26.59573804
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atzalan,,,30023.0,47.11723345
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tlaltetela,,,30024.0,24.13134748
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ayahualulco,,,30025.0,41.32638834
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banderilla,,,30026.0,23.14153401
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benito Juárez,,,30027.0,75.47477189
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boca del Río,,,30028.0,16.02665343
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calcahualco,,,30029.0,67.45009438
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camerino Z. Mendoza,,,30030.0,18.77323962
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carrillo Puerto,,,30031.0,14.5512895
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catemaco,,,30032.0,20.69073448
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cazones de Herrera,,,30033.0,35.44481774
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cerro Azul,,,30034.0,10.7107266
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Citlaltépetl,,,30035.0,27.71671488
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coacoatzintla,,,30036.0,41.09214863
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coahuitlán,,,30037.0,24.83492791
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coatepec,,,30038.0,11.72872957
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coatzacoalcos,,,30039.0,16.33399205
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coatzintla,,,30040.0,38.09161668
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coetzala,,,30041.0,46.44619941
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colipa,,,30042.0,22.20532319
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comapa,,,30043.0,33.90577759
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Córdoba,,,30044.0,24.09793824
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cosamaloapan de Carpio,,,30045.0,13.55221826
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cosautlán de Carvajal,,,30046.0,9.38155882
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coscomatepec,,,30047.0,50.3959445
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cosoleacaque,,,30048.0,31.19737857
2010,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cotaxtla,,,30049.0,13.35613135
