Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Villa Sola de Vega,,,,,,,,,,,,,20277.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Soyaltepec,,,,,,,,,,,,,20278.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Suchixtepec,,,,,,,,,,,,,20279.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Villa Talea de Castro,,,,,,,,,,,,,20280.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tecomatlán,,,,,,,,,,,,,20281.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tenango,,,,,,,,,,,,,20282.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tequixtepec,,,,,,,,,,,,,20283.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tilquiápam,,,,,,,,,,,,,20284.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tlacamama,,,,,,,,,,,,,20285.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tlacotepec,,,,,,,,,,,,,20286.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Tulancingo,,,,,,,,,,,,,20287.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Yotao,,,,,,,,,,,,,20288.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Nicolás,,,,,,,,,,,,,20289.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Nicolás Hidalgo,,,,,,,,,,,,,20290.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Coatlán,,,,,,,,,,,,,20291.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Cuatro Venados,,,,,,,,,,,,,20292.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Etla,,,,,,,,,,,,,20293.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Huitzo,,,,,,,,,,,,,20294.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Huixtepec,,,,,,,,,,,,,20295.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Macuiltianguis,,,,,,,,,,,,,20296.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Tijaltepec,,,,,,,,,,,,,20297.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Villa de Mitla,,,,,,,,,,,,,20298.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pablo Yaganiza,,,,,,,,,,,,,20299.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Amuzgos,,,,,,,,,,,,,20300.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Apóstol,,,,,,,,,,,,,20301.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Atoyac,,,,,,,,,,,,,20302.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Cajonos,,,,,,,,,,,,,20303.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Coxcaltepec Cántaros,,,,,,,,,,,,,20304.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Comitancillo,,,,,,,,,,,,,20305.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro el Alto,,,,,,,,,,,,,20306.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Huamelula,,,,,,,,,,,,,20307.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Huilotepec,,,,,,,,,,,,,20308.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Ixcatlán,,,,,,,,,,,,,20309.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Ixtlahuaca,,,,,,,,,,,,,20310.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Jaltepetongo,,,,,,,,,,,,,20311.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Jicayán,,,,,,,,,,,,,20312.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Jocotipac,,,,,,,,,,,,,20313.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Juchatengo,,,,,,,,,,,,,20314.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Mártir,,,,,,,,,,,,,20315.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Mártir Quiechapa,,,,,,,,,,,,,20316.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Mártir Yucuxaco,,,,,,,,,,,,,20317.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Mixtepec -Dto. 22 -,,,,,,,,,,,,,20318.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Mixtepec -Dto. 26 -,,,,,,,,,,,,,20319.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Molinos,,,,,,,,,,,,,20320.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Nopala,,,,,,,,,,,,,20321.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Ocopetatillo,,,,,,,,,,,,,20322.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Ocotepec,,,,,,,,,,,,,20323.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Pochutla,,,,,,,,,,,,,20324.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Quiatoni,,,,,,,,,,,,,20325.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Sochiápam,,,,,,,,,,,,,20326.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Tapanatepec,,,,,,,,,,,,,20327.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Taviche,,,,,,,,,,,,,20328.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Teozacoalco,,,,,,,,,,,,,20329.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Teutila,,,,,,,,,,,,,20330.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Tidaá,,,,,,,,,,,,,20331.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Topiltepec,,,,,,,,,,,,,20332.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Totolápam,,,,,,,,,,,,,20333.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Villa de Tututepec de Melchor Ocampo,,,,,,,,,,,,,20334.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Yaneri,,,,,,,,,,,,,20335.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Yólox,,,,,,,,,,,,,20336.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro y San Pablo Ayutla,,,,,,,,,,,,,20337.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Villa de Etla,,,,,,,,,,,,,20338.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro y San Pablo Teposcolula,,,,,,,,,,,,,20339.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro y San Pablo Tequixtepec,,,,,,,,,,,,,20340.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Pedro Yucunama,,,,,,,,,,,,,20341.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Raymundo Jalpan,,,,,,,,,,,,,20342.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Abasolo,,,,,,,,,,,,,20343.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Coatlán,,,,,,,,,,,,,20344.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Ixcapa,,,,,,,,,,,,,20345.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Nicananduta,,,,,,,,,,,,,20346.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Río Hondo,,,,,,,,,,,,,20347.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Tecomaxtlahuaca,,,,,,,,,,,,,20348.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Teitipac,,,,,,,,,,,,,20349.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Sebastián Tutla,,,,,,,,,,,,,20350.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Simón Almolongas,,,,,,,,,,,,,20351.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Simón Zahuatlán,,,,,,,,,,,,,20352.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana,,,,,,,,,,,,,20353.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana Ateixtlahuaca,,,,,,,,,,,,,20354.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana Cuauhtémoc,,,,,,,,,,,,,20355.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana del Valle,,,,,,,,,,,,,20356.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana Tavela,,,,,,,,,,,,,20357.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana Tlapacoyan,,,,,,,,,,,,,20358.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana Yareni,,,,,,,,,,,,,20359.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Ana Zegache,,,,,,,,,,,,,20360.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catalina Quierí,,,,,,,,,,,,,20361.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Cuixtla,,,,,,,,,,,,,20362.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Ixtepeji,,,,,,,,,,,,,20363.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Juquila,,,,,,,,,,,,,20364.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Lachatao,,,,,,,,,,,,,20365.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Loxicha,,,,,,,,,,,,,20366.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Mechoacán,,,,,,,,,,,,,20367.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Minas,,,,,,,,,,,,,20368.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Quiané,,,,,,,,,,,,,20369.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Tayata,,,,,,,,,,,,,20370.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Ticuá,,,,,,,,,,,,,20371.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Yosonotú,,,,,,,,,,,,,20372.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Zapoquila,,,,,,,,,,,,,20373.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Acatepec,,,,,,,,,,,,,20374.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Amilpas,,,,,,,,,,,,,20375.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz de Bravo,,,,,,,,,,,,,20376.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Itundujia,,,,,,,,,,,,,20377.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Mixtepec,,,,,,,,,,,,,20378.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Nundaco,,,,,,,,,,,,,20379.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Papalutla,,,,,,,,,,,,,20380.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Tacache de Mina,,,,,,,,,,,,,20381.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Tacahua,,,,,,,,,,,,,20382.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Tayata,,,,,,,,,,,,,20383.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Xitla,,,,,,,,,,,,,20384.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Xoxocotlán,,,,,,,,,,,,,20385.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Cruz Zenzontepec,,,,,,,,,,,,,20386.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Gertrudis,,,,,,,,,,,,,20387.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Inés del Monte,,,,,,,,,,,,,20388.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Inés Yatzeche,,,,,,,,,,,,,20389.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Lucía del Camino,,,,,,,,,,,,,20390.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Lucía Miahuatlán,,,,,,,,,,,,,20391.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Lucía Monteverde,,,,,,,,,,,,,20392.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa Lucía Ocotlán,,,,,,,,,,,,,20393.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Alotepec,,,,,,,,,,,,,20394.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Apazco,,,,,,,,,,,,,20395.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María la Asunción,,,,,,,,,,,,,20396.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Heroica Ciudad de Tlaxiaco,,,,,,,,,,,,,20397.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Ayoquezco de Aldama,,,,,,,,,,,,,20398.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Atzompa,,,,,,,,,,,,,20399.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Camotlán,,,,,,,,,,,,,20400.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Colotepec,,,,,,,,,,,,,20401.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Cortijo,,,,,,,,,,,,,20402.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Coyotepec,,,,,,,,,,,,,20403.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Chachoápam,,,,,,,,,,,,,20404.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Villa de Chilapa de Díaz,,,,,,,,,,,,,20405.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Chilchotla,,,,,,,,,,,,,20406.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Chimalapa,,,,,,,,,,,,,20407.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María del Rosario,,,,,,,,,,,,,20408.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María del Tule,,,,,,,,,,,,,20409.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Ecatepec,,,,,,,,,,,,,20410.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Guelacé,,,,,,,,,,,,,20411.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Guienagati,,,,,,,,,,,,,20412.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Huatulco,,,,,,,,,,,,,20413.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Huazolotitlán,,,,,,,,,,,,,20414.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Ipalapa,,,,,,,,,,,,,20415.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Ixcatlán,,,,,,,,,,,,,20416.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Jacatepec,,,,,,,,,,,,,20417.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Jalapa del Marqués,,,,,,,,,,,,,20418.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Jaltianguis,,,,,,,,,,,,,20419.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Lachixío,,,,,,,,,,,,,20420.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Mixtequilla,,,,,,,,,,,,,20421.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Nativitas,,,,,,,,,,,,,20422.0,
2018,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Santa María Nduayaco,,,,,,,,,,,,,20423.0,
